id,popularity,is_popular
4072P1aXhii6dNjsbn9PES,38,0
562JrM9b7jiu8LgzV62x3o,67,1
3oXN6vHFJ61e1kpumu2R8p,28,0
2Xb6wJYGi0QXwURw5WWvI5,75,1
6OWvzS02XNHvbhqWMt125m,11,0
53p1SzTC0sBH9HAPD8MOOu,54,1
47wUE6DdkswH4HwLFUysDt,8,0
7fNyJXnSXnxHTsTiF7xHkO,48,0
3FUgeEAXmITQys2lwVhU2Y,54,1
6vOMU2u38Z9Wru3CqPxcKs,50,1
6jbuhSdZ5l8WDO88xJLt3T,35,0
416LkbWckopGVSUoJKgOiR,32,0
0B5kY9i9bmP7554oU4jRoO,74,1
6JXcrPDlgWcgCMZYJQgtTJ,49,1
6TbOgR6jpuqkjAmgs4hdFL,52,1
20jguLEJ05uE7DXlxA8zSx,3,0
4b0mX1GtrQLiUW9jpb6Xcx,50,1
3gHfkihp7u39cPckHNJpLn,22,0
1SWmFiFSIBoDbQJjNKC7SR,67,1
1aJtdcYdncvyNrVKCcj0eD,48,0
2LMvbbLKTMWG4mRbvMEI3d,18,0
3gxuz5EXI8MdvWOUqSRMe9,15,0
2ec2PuewSVcTL0TvBpfqav,36,0
4PsXJjKjUQzuX5o9UAsNF2,44,0
2l6HrprjoJwGkzebFCTCkK,43,0
4IkbtCgGTPqVl2MxnD5uYA,30,0
3O0AJgcxfdAEukieZqtlQI,18,0
4f2QwrgZjBpcdeQ5ktYyUj,6,0
0iZxqe9HjWfZF3CTfyubaI,4,0
2dfmQ9f5RUCVNN0iJylblw,5,0
2DeAEzzTCLxrcsO60WuCka,38,0
3Vd9dqgjZlF7OnMaF1unWZ,5,0
6JHXiRD1QjMK1N6AQEnL04,65,1
7CZArP5hXlOWgoGtkWbb6h,30,0
3U8iavbCZLQqCtlpNqbJ35,37,0
2KblTf7TogSATq3dOVfSkP,34,0
0VYOEbCV2NaUZ3bQuJ6HDy,36,0
4ZAspsY77fIpbXi642FJO5,16,0
62FQxPGI97vzdoExytyds0,20,0
6MG4UdpfTITOdYSzhcumxp,29,0
6xSrfSM8IvRPzwbC4VjBcg,56,1
3wlWZtKaqzgLUe8dfHUQuq,30,0
6NGsHLZYGVAkXTFr75WWnn,57,1
4QQEzkxcONBthDLfzqIh9S,64,1
7HKxTNVlkHsfMLhigmhC0I,71,1
4hIAiFaEtHWWofVzVm4eTo,37,0
2RyTblYodC8cnGWFxlnSM5,53,1
6G3oGhAaPPsLkgpJhXbLgR,33,0
3NBkUYquW3h5tDBQBnL5hv,22,0
6RjI4if1A7qu5Ca9V495gz,31,0
5WVF1Ftv5oxspRac9km99R,46,0
4IeFiZPqw516eZwXBlOZUT,18,0
3YaE8XWPSjL6KyHdO2Daps,11,0
2ug6WUfty20byALkaVlF1W,30,0
2sNoK7ScwcLPtxCqXYe9Ec,5,0
5RMl3gsX792G1bRL7LSnio,25,0
23GKaCeOwUt6MQyCwi4M26,43,0
0SWIwGe12CPw3QV8hB9EPa,37,0
2mjWmnL96EV93C517TNG0v,19,0
6NDSTmxPjwIoygLoKuxInU,22,0
0K2WjMLZYr09LKwurGRYRE,65,1
3EG65y2LtxWjfydabHdItb,63,1
0gwCCQd6Kfq0sl64pmSumf,28,0
6pZ8rAXwqJSRPDBvPPINvi,37,0
37VVC5u7gZNE8QF15bF9Hi,17,0
3UK0kgXfuWt6gZjQNYmknO,7,0
5QIbR39hAEDIOkr4ggh4xc,60,1
5ikKQMNDzPRPLTXRWemIAc,40,0
2DFQhzSAB1NE1TT863WH2c,0,0
6MfVSA5iKBPHzo6RGARjL0,68,1
0v1lnGbN08YjocXp3SvJXP,52,1
5Qo14bQqTK9iGbf2g6JUjL,38,0
3c0Ys2ie05I4Csansv7Jhi,42,0
5LdNW6fDrsFW0PDWEowVaX,16,0
0cO7JEo8deKuQMWpDyjenY,63,1
1TE4S9kqvml9o8JpPR8kBf,40,0
4MM0jT9z9m7VFiusFrGJ8C,54,1
1xvnkFmCKDDEe19pxV6P0E,34,0
2S16WiAGUh3OUeDEjlugws,9,0
065o5Vhiq7Dx6JXF0e33S8,48,0
6Rd36fAvK6klQPYgx3534I,63,1
7qJtJu59zWH3Z5G1zPbFPe,20,0
4V2cR7mSEDaRa7DXiZMN7o,55,1
4hUUSOTGACAq8yUpDiZ077,3,0
4tsvwzVibxw9uIbkbUQX5s,24,0
7jivEWEmRyPFkHkf2LADhC,19,0
5FvXMfGmOvqbkEYRtcKUzE,42,0
6mRcTcQxjHByzX6eMWv13T,20,0
6bpImvIKBxcNT8eAslInnN,19,0
7sPLPOIORz3sLE2oNbpndr,45,0
3K9QlS0VCtkzUvo0HY75VE,53,1
75RL3hSJjOkdWNd7uWTg7S,29,0
138zVd63tbSFQR5oc3dHmg,48,0
0BAAY4z6SYjS2R1ivjxzZa,19,0
7Gjj6NxSsVwXfOXUjvjCXv,56,1
3IEs5UmjbMmCMHE7LjXRPT,44,0
6ITuEsxEy2qPhqMowdDAeI,68,1
4kUKCTfQMQ4moExucmhg02,12,0
7wlPnBfcywEctiVWwCdxvn,39,0
4UIB51CVz4llFeHgXoU7T8,18,0
7gMOe0gXYcELUoVugfMmHP,65,1
17FM0jHG5G7bM88rgirhMB,29,0
2UFqbcrKTNmMdS8V1XETBA,0,0
1KAzkCLEUua2wRYPMDkFdF,23,0
1V3nsNs8FGjibQXynuuwH6,5,0
6gF8kIkyoT4yN0ogFE1mY2,19,0
0GTPmh5G40joBg93vcSQNq,72,1
1x7Ipvv9SLExxCo94vzLWP,49,1
0aMgFXpZTDZvWqMXwPIMNK,34,0
2I7wlhRFEesckeIVxZTJL8,42,0
07Smk4VcXSDaLXCb89q41M,17,0
0EaLRxrtnq7Mqhdf8q9txr,59,1
6XljaLDO81KTEY3YhOQsuB,26,0
4G3cFyjCbjGcItQYoQRQPV,38,0
55hz1zV7rfMAycgR7x5Ja0,30,0
0zGJafM6LrydBJP1QQHuT4,16,0
5J7n7SphqGecgAwzIqVURY,25,0
1DpgybiFcwvsprbnHSBcvk,14,0
3sr7GHX17bM3NozrJ0DfpF,43,0
1VVNTQPgB5OiUOSyKMqmgC,31,0
6RnKm1xSMDnPtzWx8K9T8a,48,0
2fZw0ya0oI4pXsjkB0NBHs,59,1
02BsTeJE4q5gWOTt58ur5U,66,1
685sEpLJe80Zzuxz3siOVT,57,1
2Q5wSOwq6BDSu7sSVMNrtT,61,1
71SvEDmsOwIWw1IozsZoMA,75,1
3zYpRGnnoegSpt3SguSo3W,67,1
5ug2EFqY1uivWl85mwynag,42,0
3IdA23oYoX5zI7JGK8hV6P,20,0
50EhKCYqaBahqfY3onbamS,33,0
62Wx66Lydp3jc8OaBrKeik,27,0
1Q5kDGREVR7mcTjhvuFLm1,56,1
1wouF9mtyiwZDYiq5YElaq,54,1
648Ur5jhWSW43QuI2qXeII,24,0
570KJytRkVHTIocq1qomWF,42,0
13l7SWKwqZQSrLBycU1MWe,15,0
2YLmGC20C23WHlU1hNPeRA,18,0
7mZBgeTb3oLqTRwC1suWXN,40,0
4m9Gj4Rdqsbdgdv8VaLq9A,45,0
6eEbn2HNU18UFDMFpa6ARp,59,1
3mpoNiTLdOUAS4WDxUJKVz,12,0
7oQ1wkBmYSBEC2x7U08dvn,54,1
35ItUJlMtjOQW3SSiTCrrw,71,1
60LB0zOW8ZqU9qcBraBntU,41,0
1zDTc9xaDz3HCLEos91YKT,40,0
1G7qAHMXF6byYff460YqnM,31,0
3P9K308CovFv7tbJz8UKRE,28,0
2WX2HSBKkcKVvqTukHZS22,38,0
6VK99mLQWXxTEARFZdIIkQ,43,0
70dEBvY36k2QdwoLexpKOd,24,0
3av8222ArMb8u8dXMtXAFV,4,0
2VAFPbaGuEdwcT9U1vhKcI,41,0
3okKVZgaeql0vACn0kwMvY,21,0
59sjoZaoVRYCJVBQjrctm6,21,0
5rMthFHPxRDi4Uxg06iK6H,57,1
2pZGJEueo2TzKF5HwrgYy1,10,0
2PF58xsYmVCYgREg4CUXbg,17,0
40OomHZdjj1zZLWusq3zln,17,0
7z4K4liL4dp8oMpLMdETD9,9,0
6KzkrcfvAUWOrgn2oxVQMf,25,0
6yh8yf1jpPrTMA5cezYpbi,52,1
4sBgUV5h0dKboz5hvrQUsB,22,0
56ilrbKJF2bph5W6eZaM5E,64,1
2lHmJewRJLHz9ST1J5Lzcj,24,0
38lEuRvNTtLd3Bn0WFNPTn,25,0
4GXGei2PzU1KpPm5NfzrX8,18,0
5Cxv11eVuzxA2uQGlEIitQ,24,0
41v23mPw4Se92JKUGvnkmW,63,1
3479939STf8aKddeiHtosd,42,0
4DhSKuTuOcQ0t7EnC7QTWu,39,0
1KcQw42aQY2rsN8CxrW86O,33,0
5dG5bJ3e2cTRpNPZNnP8yt,42,0
1bHoWgbCixwEqq817VtNQa,38,0
4mcZYzoGwPRDdhWVlygiHf,68,1
3mvgXbMjAS1Me6YnMHvTYm,9,0
0ICuNLc9WmLldoXxMlVZFJ,22,0
6bCRdroM3P50kDiswYECQh,19,0
0yUiPS7QlbWQUqCY56QFic,24,0
24QT053XIB5pO9n6XkxpvM,12,0
0SxFyA4FqmEQqZVuAlg8lf,64,1
2gZpW5pTZkimGG98loFSl2,54,1
0m4jVVZrsv0bLkAr1uM6UG,68,1
4SnovfTMzsmOnAfITyPFTP,38,0
24tc3OZ7YRdtQofd23niCE,41,0
1ib74Y6PJY5heGJJKq2tvd,17,0
0PjUbzwtuZQDDLAt5ig7WO,20,0
5cDJJ2Xh6dLJncvhqkP4XC,46,0
1Ame0b7v0BkdrNRvHtBf4H,19,0
4HoTskE5N0oEM4CKRfuzFI,33,0
2R3E4xKmy7lyieBKONkIMT,55,1
4zqFPSBji6hVDBFWxzp6Oz,53,1
7LsPuD72lqQeydaIRQ1TJb,40,0
6LwFptnDWoGKTdhAFNjVQF,53,1
7oOOI85fVQvVnK5ynNMdW7,78,1
4e9hUiLsN4mx61ARosFi7p,66,1
7fth5d5bhRQHq9VcVi1BuJ,28,0
7aUAjYYt8KKuyQ1jbOLe9z,38,0
3J9Gh7ZxizqKeytIaSyW6X,25,0
4x9Wm15FC2xCuSPgVl7X7i,52,1
0ImxI6CSbQsrYdhv9C8eUO,45,0
2CXkN6UAb3jAFwz4VbsDq0,60,1
2Qy1PMD1NksqykcMqcJS0O,50,1
4kPLmTsTwA6wvtcbb0LtbM,62,1
4ebcE2SmkG7nplvzFAWRu7,69,1
6Jhcs3Tm8Tgg39ooFTXW0c,33,0
1PDaDtPKDZrtPWPUpx5eOA,35,0
0FIWbmMoNPBCRHpp9e9lNz,31,0
4aSsDBxNFqIjy4X8EsXXMF,32,0
1uM58dPWplhvCimrlL7GEU,0,0
1rWqtf1rOYiPEb9puv2bYd,56,1
1v64SrT0QJlpbrepnZOHPz,30,0
2Zpy7qehJwMPs7DdMqSa6z,22,0
0cgrVLnhP5hGuX1ntLsnRs,20,0
6BLVP1QJG8JMP4tda7R0HJ,34,0
0XJ91yu0ZSLOIGyOCuIrOV,38,0
1AAanCnoJF7USJKG9dEjey,51,1
08a7lwkgNYqBucGYHjiBX9,4,0
5Sjgy3CjxcWgES34pNkesl,10,0
3l4OSzBVjEeczqnt7xnplC,0,0
7mD6twMip37gaTZvKuPhgX,53,1
5VAb9PUHC2VgVtyjWAatsb,32,0
0JkIre0YxNmKGMU5V7ZiDx,65,1
6xrRkdxHBYdc7ESKWPSEaK,27,0
4Gkn68RCQMsPpBU1nCWikJ,36,0
4sXt4EiUMTpfa5GNUXU2hi,21,0
7tCim0aGAMujZuMicXAh5d,18,0
5AzpZ5ADn1AFPxcEBd2Ugf,66,1
0q1exbzIDRxqJ6VUKH3seg,64,1
0bFGteEuBXbVd0fbV2XpD3,37,0
3i25w2HOWoafnTIiWJCL71,65,1
3pMeuv4OBarYqVR2bqCPVN,63,1
6b6IMqP565TbtFFZg9iFf3,76,1
2AOunLYKGvwya5xDfFxiFj,45,0
2YOwVfcUTRjNpcLny4UC4r,61,1
0PjkD419FrFnRuS5Mgs6pm,41,0
61BywQA7q8KjpGjp3rHuRv,61,1
0ojCFgI78aJ33qskR7WpYx,47,0
5IMtdHjJ1OtkxbGe4zfUxQ,76,1
2XLAzm8bMDSI7MhbRW8nVj,58,1
5TRDExTcoThDZZ1myVFtlo,32,0
4wzZkoEwIRmcbY47WptrkV,17,0
7JFoeg0arawADjGcz9gBnq,65,1
5ioE388D6YG2n5DvMHDOYw,1,0
3Ug96zKa29P3vICEEcYajZ,57,1
3GcHkmz4horYIEPYvdB0xF,38,0
66nWGFaJUCa5MDlaMPmcRR,33,0
2blMYwiIdHSLfQE70angqP,16,0
7fYozX6MaNmfHoGW7bFTdK,53,1
3wiM6jj066wDeNaCnxKsRk,46,0
2JWKzkQbYsNzx019WyGzaH,69,1
4CMsCR7NnvSUFfEC50LZgV,2,0
2GrXeR0yhjkyXTp0alMF2u,32,0
1avLYHHR0AEDmZVbicpWpu,36,0
17sn00z8VEiRJuW6eJrlSq,46,0
2pzNY4u1tKbBk4qw5lKwT2,21,0
3LrFVEZ9w4hVHS3sIRmzZk,54,1
2X4H5K1aT6d7UyPWVfJWmF,52,1
03SV49CTiBv7llc0s0FqhV,35,0
1a92aLEQO2s7wLoS3c4odm,1,0
2SEGYVnWImKLUOkU3Qa8sX,63,1
3ao7thlAYIVPJw3e1u51PE,44,0
3j5gu1GfVq3q2JcS5FoUY3,24,0
0Vx185WVDdoRq0WS0edxAJ,46,0
4DBdePBC6vzrNMrTWv2ck3,16,0
2Cp5fKWX5eJ4TgU9IYFPxG,39,0
6xE6ZWzK1YDDSYzqOCoQlz,71,1
4X0ATVwJsosL3PUvsEeAAs,40,0
6dw6BquK0Mv72p6HpusqKN,57,1
6jEWolY4WuASXuSlMkjBNA,41,0
2RNd6VgxG19db0zs0M1C4Z,64,1
6sOnMczmrjIkUut7w8pMzO,16,0
2LdtluFBgL8cuSo9nkvJ57,52,1
0f9Nl6xN9hDYW5mz4CekXs,36,0
7GIqNe7yFg06vUI0WyEzqZ,44,0
6ZOMtAejDpbIRHXgahSKPY,19,0
5W7YROOF6bFfBexY81LFjt,68,1
1N03qVwj3pMY6MNFlzEMvX,33,0
1DEI0amdbd2i5hTs3fXtfs,45,0
5nk6wxUSFUBxUKxjz0fKD6,57,1
5LnX31wL57Ac0UixPWojui,19,0
5rgY6vN5CaEL3boucCi3CT,40,0
0s4jINkD2RoxH96zpy2i0D,55,1
0nbr2E39JgYENQujVgryDG,40,0
0kKR1aI2hQjkEhPm5BOnzD,15,0
5I9MwCyxn4mnJRDQBtRzvY,55,1
7Guvd0oJuLKQQp4lXx5Ike,17,0
6VpWx1LPR1oxuRMfdxtPNA,13,0
1aDNYyeU62BuQsBAY18i48,59,1
0ROvpJhHA5HDYAcymZ1B5d,35,0
5toWQO2P6nsnohBc2q5FwN,0,0
1wSPm3y4Lk6ABkVxCmwkZx,48,0
0qzEkwri1hE0rgxVqdOBAf,49,1
4e0Yl8XceW6RLi8zZpL1qW,47,0
1tnfkrTWejMhXPXz7I1bhv,18,0
3WO8ZBnOtad3xMz46Z54pY,50,1
762B4bOcXF7I2Y8UlKTyTy,75,1
7sZDbHZiuHEzS00vzCuhqS,56,1
0v0XYK0pLgsPiq5u4FKHaw,68,1
0nK1BS4E6VB67JTRkOZT0p,56,1
3kFU73f5TWUdMejv7kvddR,38,0
7oR2quSsW5O7YmUC7HmwiV,31,0
5bSpsKGoGKXOOfg7F3ZtKz,57,1
25G8NNFBnjXgWCGtyPa1Ax,60,1
47lkghP0AjBkqOGzbxC2Mt,55,1
0Eb081S16qeQIqWwpaUMFY,11,0
6t1FIJlZWTQfIZhsGjaulM,66,1
1IctdvqYfQiSkMW8A0uDpN,41,0
73vzOFFjJn4LUGUL9jhH4i,54,1
1TsmHRIXvMTLP7Vu53XsUV,55,1
0iINibMKtoS8duvexsqnm5,61,1
1OklMjfep4iBgVgVA67jvz,0,0
2bzgKuK3pVez40qUvo8sYr,64,1
6lOF261K1uiPZgKtureE90,41,0
3uFdJybO8YlmvpUu8TMhnU,2,0
2eSySlmf3c5114MaxAVaAS,33,0
0KCqnp2X6vuGNaeFT8bIwV,25,0
6xq5DxZWGgdStAxGAil0yw,69,1
7nK81ONPTllT3afYTHzYGK,0,0
6SFeCisbYSqaQwL9hucoF2,61,1
1oYYd2gnWZYrt89EBXdFiO,77,1
3km6rXKnDqJQwnmxErLo2Q,39,0
2Rn7bVL1FVYboc4c55RUdg,56,1
3G26NbTxwnnhyhlIzAp1Wl,11,0
2VNs8bxnelCIpFGRho2hS1,27,0
6BDWKu4eOJgdSg9KA6Icn6,15,0
426i8hiYTwwlImNaluBb9C,44,0
2KcQ0PbPj0O3P48B9YX7iN,69,1
5PU1YjafP4hiN9K2uF0xxL,18,0
2zYzyRzz6pRmhPzyfMEC8s,86,1
0hujWZt6bmQJawM9PQWVHR,8,0
3u9g38eyqu5eJxU4Mhhzam,50,1
7ls1Cc1QuQXkiYKq67oPqa,19,0
4QwcuKjGjtl5fZe7kDdULV,55,1
6sVBfdmhr8SrqUJDynPZKQ,41,0
7rP6AsjurhzO0eERYzrzFJ,5,0
09nnS3oOFUxZFzJOskjsQr,12,0
1Lf1BSVQV4Q5SuKeHhGd2A,54,1
2tvrkU9H5JwdgFEpK3lX17,17,0
5wmVHVCMNO6TfCBcXU0cCk,42,0
29ok4nWfUmmR1A8P8t2kuq,30,0
1s16yZ0cyNAJJT1iUVMwam,39,0
0bDJtWP13J2OxAyTAMTlXu,8,0
1YiAY1oCmkFjUabQL9gos4,52,1
5Q0bR0GcbC40ZbuprgLVHb,3,0
3dubLey4QOmUjJCyiGPEMo,55,1
6Llr9PVC1cirKUwu7Fle83,54,1
0jmKKKt7Iuy14ZnJOGegsf,37,0
2xpvmhp8j0UL9mCEqB1U0L,53,1
1aHU42Qyd3inaHRpQkERjk,33,0
0QtxaUosKLQBEHf7bFhl1z,41,0
3qZHUZTQiTMfJXcUYzY5mT,59,1
5fuRsSCGDlOImVIJktdyoV,11,0
4ExfBQfuuU0v07p428cmLD,20,0
3JLnGkvxjqK0JliZsRT3Qt,37,0
4V3AGIIQeJoBUPaTCLiscB,66,1
1zxyBNzJSzhdWXrws0p3xV,33,0
2XMjijS8aVAP1ztyNpVEy8,58,1
1HUTQRf1kFERMNNVvCU5R4,36,0
0DEtwowgBnK2VBkmKA0249,42,0
0VQ0n5gMgJLNixG8BfWBT5,64,1
7Lw90v72Tu3DcqUTLhADg9,27,0
5fMv3MNuPtmXyudS7qlPkV,37,0
2TdmVYj3FKYTjXsVbovuf0,29,0
760420tYNmNjFgi8bWvbop,45,0
1pH0ZuY6owJ8sao2eZsx7g,31,0
07V5awXrraRfVeUQMRwKxZ,39,0
4KBLF8z7Hv7RIHjetaTCfD,52,1
0EOTFIX60ua9qt8pel84tA,63,1
4X6qvY7lDpNxq9QokS5F0u,53,1
2EgxE9EJs7Y2cF0kVOFuRB,43,0
6pi8mY6D3jnTx0Bs06VXJI,25,0
5E7AQh3drqwYcIQkcdUs5Y,41,0
5iL1xug4zoc9raYBN7xnL3,9,0
6ZJqKg4MuBzg5M5g9yeeuV,51,1
07dAFhfTZrTzVBhNEyVDtA,11,0
72ahyckBJfTigJCFCviVN7,74,1
1gND1zOlYtYgXdhRmpIOGJ,32,0
1HBDWCrQVjrALiOA5rILnE,57,1
0mlu4kYRCykd8asvno58Ha,4,0
0o3HJmXnQPRX4jymsmk3sS,53,1
7D5ycpIrqwGNTQFKmzhDIg,58,1
0voIXYsgcMrgwm94dOi1Nb,21,0
564UWPgKOVn0IsnZUn2rr9,8,0
3H8Sn0mYsZMPPlMCbebOJ5,57,1
5Pg4Z5fJA7YOPDKdpSgzSf,19,0
5aC8oD7sCinWSLO1xFJ9H8,51,1
6krVi01rvFSEHad9HgJRbv,43,0
3cfnGXJ9bmiWvFqEO6ff8B,69,1
3XIEWK1V9n25PS9Vb6axj5,73,1
6px77nsx8HmckG9YuKmiP2,29,0
5ub9ngy3atXzJ3VmJ0MDqJ,39,0
4mJfDc1mot6O8NvPbXaTgq,45,0
5kfQK1Vb1mKSwzVn32Tarj,53,1
3NiYvMjp5A3FZmP3dojS8k,56,1
6RXlKsUmQgykm0Qt9DANwF,42,0
0cdnDV5i2jYR6VrZh6se4t,26,0
3msL0fNKJ1Ej9SEcbsCLcM,66,1
2dH61Eu7aOE5ggEyUwYYyC,28,0
0NJ2bXPlMzP7MIz2Bmr7g3,52,1
6OPRgLCf7wSWe4bbxIYraH,23,0
6i9b14YXyWIMiQg26IWYA5,22,0
75FAk9JQHHLecKEZ8OZxpK,54,1
383Xl5QTigwj3QiA3Qc6S7,70,1
7ta4djmewg9iYaj0ehfgyv,40,0
7rWgGyRK7RAqAAXy4bLft9,76,1
2wYKNcoqKW4IEcllj42xz1,57,1
2Kurj5Ant5tAbjMCCoAJ52,27,0
4BscTQlEDC0SRWH79SPL0D,8,0
03Usap4v3EWP7DsR7eT59e,25,0
6a5i6H8hbF02dYC70wI5Pr,6,0
1RsOcMVsrwwfY532YpsVmy,1,0
4pKHWqw93rfN7LCL6ZfV8y,3,0
2QQDZl9xzGOM3z0JevtVgZ,36,0
2qtpf63oGny3tnw5eEcYBv,21,0
5doSujt2ivzuGZAan5tLTn,12,0
0SHdSdMOxZqzMWZyBrjcQM,36,0
2sQawWo77Y05uLqXEMVJu2,17,0
6SRcKaurkTPrxnEHDVmh0n,22,0
2g5jMKl1csCP8Ufp1rUnqC,27,0
7ej76VUd7UrJv6k11GGByI,41,0
6nJh9dyel0o2jmlZzYGh3h,40,0
67oyFnjJnn78fZP9KjeZx0,69,1
7Ly4DzymgujObKg7wWVHZV,54,1
3LIGS2KScSoi6O7XT0NQRv,38,0
4gaUIgp5tUocVJII03LKRh,35,0
3v7g6BWR2OOVI0LHRMpNIF,38,0
43G3McVkRa8V7oGQzfQuRr,61,1
7vjs7IWQlxfhlxSYsKbKB6,32,0
1ibRqifchaAfeNdQGpbRVW,64,1
3Qcw8gA6BhdhgA0HQ3S7xP,5,0
2rPOxYsjva5XKuKM4s3Y5Y,12,0
7vm7Bd52OsZmxk3yWulR2u,33,0
11gIOjKDOvdeXYPsC6Xf23,15,0
2sVoh3FipbOHLRoikvBSdh,13,0
1nsH8EJpdLt2ZgzuFpiyw5,54,1
2fYViGer1pdUcL4P0ySbD8,31,0
5iiadi85b2MArbziJVTsEv,43,0
2t3qeL7qBKgN0SC76FF9y5,33,0
1UiKUFbCfgbVjwY8W657Pv,66,1
0lH2RCDY2nTfCK8xw1UJdM,29,0
7GK2KVYH8FrTC9zehmjVMd,63,1
0XNpv6XOb6OlRed6dtDpuK,2,0
7oTaBk0IrTeO7dKlUIn1k1,51,1
3deRcubbfOBaLsjLqYsmLw,66,1
0ZunQUMXUc1YyQM7Y9eCzk,26,0
5vIvHVCP0n6EXTMH0fOpAp,52,1
0R5nPSbAqQoNjKBByWnN95,53,1
2NyaZECpJZCAqFJFCWPDRz,21,0
0MPxVEbit8sCN5XPkPdOqG,29,0
0dkhSsQ0NkaQTafNNifPVG,37,0
6qUBnm38dI8yYuCKyLN04W,55,1
5PCBKeKNT9DAmsE7alon1M,44,0
17OqI90oTFZ3J8PVu6j07V,74,1
3ZCH40iuXsZ0ecxH9LSW2j,31,0
4F0pfWsyuqoPvQKMjj5eHJ,2,0
29SRvYOKbMLOZeOubNGtLb,62,1
035Ag6mdG1EWFZvgdnK8lK,36,0
3mwFncaI2HBczQ92GP9MQF,53,1
07q0QVgO56EorrSGHC48y3,83,1
1G9k3c1P9PKnmsqeuUtGxc,44,0
3KpizM4d55UtiwY7u4ILyf,14,0
5FExE8tSsDF6GHDLKUzrTE,7,0
2zMJN9JvDlvGP4jB03l1Bz,69,1
0w3IWqkcPG7HXxYqWoItv3,18,0
59CLe8stbcx4XYBWdsfbwK,65,1
1AWSemPzuGu4A9lVhSsFWJ,52,1
0HJDrsHHuR55apZj51Ffrk,17,0
3FW3ndYMGfKAtqug5WCXse,3,0
5IKLwqBQG6KU6MP2zP80Nu,72,1
1JkZg3eMQTmTn93E8Yd3UL,69,1
7MRCd5tmZ2iURu4elcBsuH,44,0
33b1IJDernxaugOkJiKOPb,27,0
7qGL4Eh6fRqEUQzc7ZB9YS,16,0
0SKkifAWiylB41XkVubEwb,36,0
3e9nvLDmd8fjjIOhg8SnVf,4,0
5GMw6X6BbCDGO9gApQYRSa,60,1
352zgXSWzF85TvLhzJ7kkK,56,1
5X6HkkTe8mUwkHo3Lccr6E,51,1
47nJdvSobIGBYdN7y2caLM,52,1
3c4xhpdS6zk6cGMbGowIBD,19,0
6ztstiyZL6FXzh4aG46ZPD,77,1
4Y2zrzz4DwsBAVCJdXtmzA,13,0
0l2ojmBcphdValknZUVtQg,43,0
73V1mhbDb7K0lqlHB82iN5,57,1
2HPB3px8MJZRMfu1L65Z41,69,1
76sm9bJYSXVFyPWycv6TwV,39,0
0LjtuCIQ9VNBnNgH1Wpe7S,45,0
7wbPfd2mXbStoZZSnHNd2V,60,1
7cd7O1112Y5OQlvDQDz9Ws,38,0
0rJtA64gh9i4W4OMgx5D4B,29,0
5gMsYrfBVWhjHVVZE0G6Rp,30,0
7xupDJPT98LQ80rz4QObqZ,40,0
1g0BhJNs8rN7nLklXsWMXr,6,0
5eieTS268veCXyZoLoy7eP,60,1
5ggOAMsJCAYDHnyoqJ0xAD,62,1
0He4KghG2vD1dYNbKOCyaF,17,0
15nleBypXxYBFnrbMDE2Qc,45,0
2R1M1otgehlvcvPtrgqBuq,49,1
586k2PyloqfKXVFBdX8o6e,22,0
6fNID7koTl1dZBCs6FmK4E,55,1
6mHOcVtsHLMuesJkswc0GZ,76,1
2F4OVzPcb3KXIvQg9MgEXo,37,0
3F1MiFu5a1Y3Z9dQZhLTAo,50,1
4RS9PmtHQe7I0o5fEeweOY,67,1
1TSehAcbBAcmZlSNMjmf6U,60,1
55wl56WlKI85UBNZoFxe9P,64,1
1Pq1ySROrhPJ1ljTcZPy83,36,0
3BCMsz55asr7Yr6DqB9N8D,49,1
37oLDb3119IdKSIFQmSGRj,63,1
4pNJhFtUGs7UQL61NiPP31,29,0
3dyqUDdjXl8DfxCfCDYAor,36,0
3DU1u3h9OJevZ8HLLneRhi,29,0
3DKVUAzpbm9V13sBrUGdJA,2,0
7aUeF1jaMeEA1ydV7vit1X,28,0
5aG9EKsuhdhjGVOimhMtLH,14,0
4syCYjXifmtvGI5tDDmstN,19,0
4Ajw0QFjYVh8zrlItY2i5M,4,0
3PHPlTmRwOtmJglZfWkqh5,44,0
71GMl3Q7U4JnrTqI9kfcoN,59,1
2xel81F1bC8w4OPPLZca9o,20,0
1EDAnZjfKkJoe1fkuyd2U0,2,0
1bUDRbmyD3Z26hfphx9O3V,19,0
3ZmpDiiDtP4GunYIGoOFY1,6,0
1tUNwvT6XuZU8I3yOPwkNm,24,0
62jCWEeUEIjzli6sFPcFnK,42,0
7qhwiyufW4TrovttmetUwr,45,0
4lFO4X6ef61SR6M1KXkSRN,49,1
5v67uga7IFT3FQhDDBgaY8,39,0
3d9AUjRiWmXwzpdqNK9kgL,49,1
03PvsaP7LHVT9CVKCq6Sdv,18,0
1CQqupcyMg7176PPmIVmSj,69,1
26QORAYrHVWk6Pn6ELkzvn,56,1
6jV3XfTAP1S3SMChxJ2kJh,41,0
4aVowfVhlyNUgHYqXbK8Ev,42,0
0DdwMKMqUEwkxUmg3lvldq,22,0
45JKOZUyOFoLhmEltJFEeW,60,1
5IPEy9jMguqxZzAiZVNSiV,43,0
43E8HJODvqKcfLeEp0Gbl2,32,0
5AD7iwvIzbiABVsMndAmez,37,0
4uM5yY5f3430f8Q27ijmLd,3,0
6Wu8O1Nyy41SbTwoSWQJs2,26,0
12myqPkW3bmux5bPISk9GC,33,0
